id,title,label
505,Cours inversé - Seconde - Marchés et prix - La pollution : comment remédier aux limites du marché ?  Les externalités (1/2),10
506,Cours inversé - Seconde - Marchés et prix - La pollution : comment remédier aux limites du marché ?  L'intervention de l'État (2/2),10
507,Mener une réflexion sur la géographie prospective à partir d’une vidéo (Mexico),5
508,Sujet d'entraînement à l'EC2 sur la socialisation.,10
509,Découverte des statistiques au travers d'une démarche scientifique,7
510,Aimant tournant devant une bobine,9
511,Villes et développement durable,5
512,Des usages de Moodle,10
514,Atelier FIG 2018 : Étudier la question de la vulnérabilité  et la gestion des risques dans le bassin  parisien avec des QR codes,5
516,Tutoriels Moodle,10
517,Rendre une capsule vidéo interactive.,10
518,Réaliser un sondage en sensibilisation,10
519,Travailler l'actualité avec l'aide de l'outil wiki de moodle,10
520,Les molécules,9
521,Réaliser une évaluation formative à l'aide de Socrative,10
522,"Le leadership : un état personnel, des capacités ou une réelle intelligence situationnelle ?",14
524,Cours inversé - Terminale - Quelles sont les sources de la croissance économique ? - Comment mesurer la croissance économique ? (1/4),10
525,Cours inversé - Terminale - Quelles sont les sources de la croissance économique ? - Les limites du PIB (2/4),10
526,Cours inversé - Terminale - Quelles sont les sources de la croissance économique ? - Facteurs de production et croissance économique (3/4),10
527,Cours inversé - Terminale - Quelles sont les sources de la croissance économique ? - Les sources de la productivité globale des facteurs (4/4),10
528,Netquiz web - Comment mesurer la croissance économique ?,10
529,Netquiz web - Les limites du PIB,10
530,Netquiz web - Facteurs de production et croissance économique,10
531,Netquiz web - Les sources de la productivité globale des facteurs,10
532,Cours inversé - Seconde - Comment produire et combien produire ?,10
534,Les espaces maritimes de la mondialisation,5
536,AP : Elasticité Maths-SES,10
537,Le document reformulé par le numérique,14
538,"Elasticités, optimisation et fonction du second degré",10
539,Les coûts de production AP Maths SES,10
540,Liaison Lycée - Université,10
542,Préparer ses élèves à l'enseignement supérieur,10
543,Prise de notes,10
545,Ecrire des articles de presse,10
546,Scénario pédagogique TRAAM  - Besoins et apports alimentaires,12
547,Café lecture,10
548,Cahier de sujets d'oral (bac 2016),10
550,Utilisation du Tableur pour rechercher un lieu géométrique.,7
551,Cours inversé - Terminale - Comment expliquer l'instabilité de la croissance ? - Pourquoi la déflation peut-elle être dangereuse ? (4/4),10
552,Cours inversé - Terminale - Comment expliquer l'instabilité de la croissance ? - Comment le cycle du crédit affecte-t-il la croissance ? (3/4),10
553,Cours inversé - Terminale - Comment expliquer l'instabilité de la croissance ? - Comment les chocs d'offre et de demande affectent-ils la croissance ? (2/4),10
554,Cours inversé - Terminale - Comment expliquer l'instabilité de la croissance ? - Comment caractériser l'instabilité de la croissance ? (1/4),10
555,Cours inversé - Terminale - Comment analyser la structure sociale ? - Comment caractériser les inégalités ? (1/4),10
556,Cours inversé - Terminale - Comment analyser la structure sociale ? - Qu'est-ce qu'une classe sociale ? (2/4),10
557,Cours inversé - Terminale - Comment analyser la structure sociale ? - Comment analyser la structure sociale actuelle ? (3/4),10
558,Cours inversé - Terminale - Comment analyser la structure sociale ? - Les classes sociales ont-elles disparu ? (4/4),10
559,Cours inversé - Terminale - Méthodologie - La mesure des inégalités (les quantiles),10
561,Cours inversé - Seconde - Qui produit des richesses ?,10
562,Cours inversé - Terminale - Comment rendre compte de la mobilité sociale ? - Les formes et la mesure de la mobilité sociale (1/2),10
563,Cours inversé - Terminale - Comment rendre compte de la mobilité sociale ? - Les déterminants de la mobilité sociale (2/2),10
564,Netquiz web - Individualisme et liens sociaux,10
565,Netquiz Web - Croissance et développement durable,10
566,LES BIOMOLECULES,12
567,Les plus-values pédagogiques de la classe inversée : bilan,6
568,Participer à un concours de lecture en s'appuyant sur Padlet,10
570,Rédiger un raisonnement ou une dissertation à l'aide de l'outil Framapad,10
571,Organiser un parcours individualisable sur le projet personnel de l'élève à l'aide de l'outil Test de Moodle,10
572,Aire maximale d'un rectangle inscrit dans un cercle,7
574,Les représentations cinématographiques de Guerre d'Algérie nationale et de la Guerre de Libération de 1945 à 2012,5
575,Travailler dans et hors la classe,10
576,Cours inversé - Terminale - La croissance économique est-elle compatible avec la préservation de l'environnement ? - Comment l'analyse économique conçoit-elle la préservation de l'environnement ? (2/3),10
577,Jeux en classe,10
579,Cours inversé - Terminale - La croissance économique est-elle compatible avec la préservation de l'environnement ? - Les politiques environnementales (3/3),10
580,Cours inversé - Terminale - Quels sont les fondements du commerce international et de l'internalisation de la production ? - Les raisons de la hausse du commerce international (1/3),10
581,Cours inversé - Terminale - Quels sont les fondements du commerce international et de l'internalisation de la production ? - Libre-échange ou protectionnisme ? (2/3),10
582,Cours inversé - Terminale - Quels sont les fondements du commerce international et de l'internalisation de la production ? - La place des FMN dans le commerce international (3/3),10
583,Cas Algues Vertes,14
585,Cours inversé - Terminale - Quelle est la place de l'Union européenne dans l'économie globale ? - Une expérience originale d'intégration des économies (1/2),10
586,Cours inversé - Terminale - Quelle est la place de l'Union européenne dans l'économie globale ? - Les politiques économiques au sein de l'UEM (2/2),10
587,Cours inversé - Terminale - Comment les pouvoirs publics peuvent-ils contribuer à la justice sociale ? - Comment l'intervention de l'Etat cherche à renforcer la justice sociale ? (2/3),10
588,Cours inversé - Terminale - Comment les pouvoirs publics peuvent-ils contribuer à la justice sociale ? - L'intervention des pouvoirs publics en débat (3/3),10
589,"Cours inversé - Terminale - La conflictualité sociale : pathologie, facteur de cohésion ou moteur du changement social ? - La conflictualité sociale : pathologie, facteur de cohésion ou moteur du changement social ? (1/1)",10
591,Pourquoi la NBA est-elle un symbole de l'influence des Etats-Unis à l'échelle mondiale ?,5
593,Comment prévenir les problèmes de santé liés à l'usage des pesticides ?,10
594,La banque des reportages de SES.Webclass,10
596,Cours inversé - Terminale - Méthodologie - Les graphiques semi-logarithmiques,10
597,Nature du courant électrique,9
598,ALIMENTATION DES STATIONS DE SURVEILLANCE volcan.,11
600,Comment l'État Providence contribue-t-il à la cohésion sociale ?,10
601,Mouvement des particules d'un gaz,9
602,Le bleu du ciel,9
603,Comment calculer une quantité de matière ?,9
604,EC1 Définir TRAAM 2016,10
605,De la clandestinité à la publication : histoire du carnet d'un déporté normand,5
606,LE MAGNETOMETRE.,11
608,AP : Aide à l'orientation TRAAM 2016,10
609,EC1 Analyser le sujet TRAAM 2016,10
610,Les Jeux Olympiques d'Athènes : reflet des inégalités mondiales ?,5
611,Utiliser des textes latins oralisés pour comprendre les trois fonctions de la rhétorique antique,4
612,EC1 Faire appel à ses connaissances TRAAM 2016,10
613,EC1 Présentation TRAAM 2016,10
614,EC1 Respecter la consigne TRAAM 2016,10
615,"TraAM : Du gène à la protéine : ""Mutations et conséquences"" 3/3",12
616,Activité sur le cycle de l'eau,9
617,Les spectacles à Rome,4
618,Auguste et l'Ara Pacis,4
619,EC1 Structurer sa réponse TRAAM 2016,10
620,EC2 Lire les données TRAAM 2016,10
621,EC2 Présentation de l'épreuve TRAAM 2016,10
622,EC2 Présentation du document TRAAM 2016,10
623,EC2 Rédiger TRAAM 2016,10
624,Les institutions politiques en France et en Allemagne,1
625,EC3 Analyser le dossier documentaire TRAAM 2016,10
626,EC3 Citer un document TRAAM 2016,10
627,EC3 Rédiger la conclusion TRAAM 2016,10
628,EC3 Rédiger l'introduction TRAAM 2016,10
629,La loi Etude d'une décision de justice,1
630,EC3 Mobiliser ses connaissances TRAAM 2016,10
631,EC3 Rédiger TRAAM 2016,10
632,Chaine Youtube de méthodologie TRAAM 2016,10
633,TRAAM 2016 Bilan,10
635,Les médias sociaux,1
636,Les théories du complot,1
637,Les théories du complot TRAAM 2016,1
638,Débattre exemple de la laicité,1
639,"Moodle - 6. Test, questions et banque de questions",10
640,Déconstruire la désinformation,1
641,Les discriminations,1
642,Elaboration d'une loi Jeu de rôle,1
643,Les discriminations Théatre forum,1
644,Le programme d'enseignement spécifique en 12 fiches,10
645,Diaporama : Le programme d'enseignement spécifique en 12 fiches,10
646,Le programme d'enseignement spécifique en 12 fiches,10
648,"La rétrogradation de Mars, relativité du mouvement",9
649,Moodle - 1. Premières étapes,10
650,Moodle - 2. Organiser son cours,10
651,Moodle - 3. Insérer des ressources,10
652,Rapport national sur la mise en oeuvre du socle.,11
653,Moodle - 4. Insérer des activités,10
654,Moodle - 5. Insérer des questionnaires et des sondages,10
655,Moodle - 7. Activité orale avec PoodLL,10
656,Moddle - 8. Activité Leçon,10
657,Moodle - 9. Scénariser des activités,10
658,Le montage vidéo simple,10
660,"Etats-Unis-Brésil; rôle mondial, dynamiques territoriales",5
663,Diverses formes de bombes volcaniques Réunion,11
664,Des cartes pour comprendre le monde sous la forme d'un croquis,5
667,Lecture d'une œuvre intégrale : Tamango (Mérimée),3
668,Le genre dans la littérature jeunesse,10
669,Evaluation (ou auto-évaluation) des prestations orales,10
671,Une comédie du XVIIe siècle L'Avare de Molière,3
673,Habiter un littoral touristique : Port Grimaud,5
674,Le débat mouvant,10
678,"Activité sur le thème : « le diplôme, un passeport pour l'emploi »",10
680,Travail sur l'intonation d'un discours - Mettez-y le ton !,10
681,Préparer son oral de TPE,10
682,Quelles alternatives aux grilles d'écoute ?,6
683,Confiance en soi - Confiance en l'autre - Conquérir la prise de parole,10
684,Simulations Java sur la loi de Planck,9
691,Questions de type EC1 pour la classe de Première,10
693,Améliorer l'écrit par un travail en partenariat,3
694,Approche grammaticale d'un texte poétique au moyen d'une carte heuristique,3
696,La déviance. TraAM 2017,10
699,EC3 - Vous montrerez que le producteur fait des choix portant sur le volume de sa production.,10
700,Coopérer et mutualiser pour comprendre les philosophes et les nouvelles idées des Lumières.,5
701,Dissertation - Quels sont les choix que l'entreprise doit effectuer pour produire ?,10
702,EC3 - Vous montrerez que les vendeurs mettent en œuvre des politiques susceptibles de renforcer leur pouvoir de marché.,10
703,Dissertation - Dans quelle mesure les entreprises peuvent-elles mettre en œuvre des stratégies visant à renforcer leur pouvoir de marché ?,10
704,EC3 - Vous montrerez que le marché peut être défaillant en présence d'asymétries d'information.,10
705,Dissertation - En quoi le marché peut-il être défaillant ?,10
706,Sujets du baccalauréat,11
707,EC3 - Vous montrerez que les entreprises ont recours à différents modes de financement.,10
708,Dissertation - Les entreprises françaises se financent-elles uniquement de façon indirecte ?,10
709,EC3 - Vous montrerez que la banque centrale remplit différents rôles.,10
710,Dissertation - Quels sont les facteurs qui influencent l'évolution de la masse monétaire ?,10
